horse,horseLabel,mother,father,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q11340386,マチカネワラウカド,,http://www.wikidata.org/entity/Q11311410,1994,,male organism
http://www.wikidata.org/entity/Q11340387,Machikane Fukukitaru,,http://www.wikidata.org/entity/Q11299199,1994,,male organism
http://www.wikidata.org/entity/Q11340425,マックスキャンドゥ,,http://www.wikidata.org/entity/Q11297865,1995,2011,female organism
http://www.wikidata.org/entity/Q11340444,Max Beauty,,http://www.wikidata.org/entity/Q11335047,1984,,female organism
http://www.wikidata.org/entity/Q11340445,マックスフリート,,,1987,,female organism
http://www.wikidata.org/entity/Q11340493,Match II,http://www.wikidata.org/entity/Q61969765,http://www.wikidata.org/entity/Q7683836,1958,1965,male organism
http://www.wikidata.org/entity/Q11340544,マッピーウェーブ,,,1999,,male organism
http://www.wikidata.org/entity/Q11340599,Matsumidori,,http://www.wikidata.org/entity/Q11294629,1944,,male organism
http://www.wikidata.org/entity/Q11340626,Matsurida Gogh,http://www.wikidata.org/entity/Q11337332,http://www.wikidata.org/entity/Q180387,2003,,male organism
http://www.wikidata.org/entity/Q11340635,マティリアル,,http://www.wikidata.org/entity/Q11329825,1984,,male organism
http://www.wikidata.org/entity/Q11340901,マミーブルー,,http://www.wikidata.org/entity/Q11325587,1970,,female organism
http://www.wikidata.org/entity/Q11340928,マヨノエンゼル,,http://www.wikidata.org/entity/Q5036814,2006,,male organism
http://www.wikidata.org/entity/Q11340959,Maraahel,,http://www.wikidata.org/entity/Q17361618,2001,,male organism
http://www.wikidata.org/entity/Q11341050,マリキータ,,,1981,,female organism
http://www.wikidata.org/entity/Q11341083,Malibu Moon,,http://www.wikidata.org/entity/Q1968208,1997,,male organism
http://www.wikidata.org/entity/Q1134114,Cornet Obolensky,http://www.wikidata.org/entity/Q22329198,http://www.wikidata.org/entity/Q22314168,1999,,male organism
http://www.wikidata.org/entity/Q11341143,マリーゴッド,,,1991,,male organism
http://www.wikidata.org/entity/Q11341145,マリージョイ,,,,,female organism
http://www.wikidata.org/entity/Q11341146,マリージョーイ,,http://www.wikidata.org/entity/Q11319254,1976,,female organism
http://www.wikidata.org/entity/Q11341206,マルカシェンク,,http://www.wikidata.org/entity/Q180387,2003,,male organism
http://www.wikidata.org/entity/Q11341208,マルカフェニックス,,http://www.wikidata.org/entity/Q5215257,2004,,male organism
http://www.wikidata.org/entity/Q11341209,マルカラスカル,,http://www.wikidata.org/entity/Q11300176,2002,,male organism
http://www.wikidata.org/entity/Q11341287,Marchand de Sable,,http://www.wikidata.org/entity/Q7777558,1990,2009,male organism
http://www.wikidata.org/entity/Q11341294,マルシンヴィラーゴ,,,1990,,female organism
http://www.wikidata.org/entity/Q11341304,Marcellina,,http://www.wikidata.org/entity/Q730381,2008,,female organism
http://www.wikidata.org/entity/Q11341313,Maruzensky,,http://www.wikidata.org/entity/Q26798,1974,,male organism
http://www.wikidata.org/entity/Q11341318,マルタケ,,,1936,,male organism
http://www.wikidata.org/entity/Q11341324,マルターズスパーブ,,http://www.wikidata.org/entity/Q8027965,1997,2012,female organism
http://www.wikidata.org/entity/Q11341431,マルブツイースター,,http://www.wikidata.org/entity/Q11304520,2005,,male organism
http://www.wikidata.org/entity/Q11341432,マルブツトップ,,http://www.wikidata.org/entity/Q5215257,2000,,male organism
http://www.wikidata.org/entity/Q11341506,Man of Purser,,http://www.wikidata.org/entity/Q11316382,2003,,male organism
http://www.wikidata.org/entity/Q11341553,Manshood,,http://www.wikidata.org/entity/Q1104649,1991,,male organism
http://www.wikidata.org/entity/Q11341616,Manhattan Cafe,,http://www.wikidata.org/entity/Q180387,1998,,male organism
http://www.wikidata.org/entity/Q11341618,Manhattan Sky,,http://www.wikidata.org/entity/Q11341616,2004,,male organism
http://www.wikidata.org/entity/Q11341627,Manfath,,http://www.wikidata.org/entity/Q6494747,1991,,female organism
http://www.wikidata.org/entity/Q11341657,マーカムアラビアン,,,,,male organism
http://www.wikidata.org/entity/Q11341751,Marsh Side,,http://www.wikidata.org/entity/Q5581608,2003,,male organism
http://www.wikidata.org/entity/Q11341770,マーチス,,http://www.wikidata.org/entity/Q11325587,1965,,male organism
http://www.wikidata.org/entity/Q11341806,マーベラスカイザー,,http://www.wikidata.org/entity/Q11341810,2008,2013,male organism
http://www.wikidata.org/entity/Q11341808,Marvelous Crown,,http://www.wikidata.org/entity/Q11164164,1990,2007,male organism
http://www.wikidata.org/entity/Q11341810,Marvelous Sunday,,http://www.wikidata.org/entity/Q180387,1992,2016,male organism
http://www.wikidata.org/entity/Q11341811,マーベラスタイマー,,http://www.wikidata.org/entity/Q11344265,1994,,male organism
http://www.wikidata.org/entity/Q11341976,ミサワボタン,,,,,male organism
http://www.wikidata.org/entity/Q11341992,Mythic Tribe,http://www.wikidata.org/entity/Q3312800,http://www.wikidata.org/entity/Q1104649,1996,,male organism
http://www.wikidata.org/entity/Q11342005,ミスカブラヤ,,,1976,,female organism
http://www.wikidata.org/entity/Q11342006,ミスオンワード,,,1954,,female organism
http://www.wikidata.org/entity/Q11342007,Miss Carmie,,,1966,1988,female organism
http://www.wikidata.org/entity/Q11342008,Miscast,http://www.wikidata.org/entity/Q11325871,http://www.wikidata.org/entity/Q180387,1998,2017,male organism
http://www.wikidata.org/entity/Q11342021,Mr C B,http://www.wikidata.org/entity/Q11308879,http://www.wikidata.org/entity/Q11321101,1980,2000,male organism
http://www.wikidata.org/entity/Q11342022,ミスタージヨージ,,http://www.wikidata.org/entity/Q11342941,1982,,male organism
http://www.wikidata.org/entity/Q11342025,ミスターセキグチ,,http://www.wikidata.org/entity/Q3499832,2003,,male organism
http://www.wikidata.org/entity/Q11342026,ミスタートウジン,,,1986,2013,male organism
http://www.wikidata.org/entity/Q11342031,ミスターホンマル,,,1989,,male organism
http://www.wikidata.org/entity/Q11342035,ミスターヨシゼン,,,1984,,male organism
http://www.wikidata.org/entity/Q11342059,Mystical,,,2002,,male organism
http://www.wikidata.org/entity/Q11342091,ミスナンバイチバン,http://www.wikidata.org/entity/Q11311789,http://www.wikidata.org/entity/Q17224513,1959,,female organism
http://www.wikidata.org/entity/Q11342101,Miss Marumichi,http://www.wikidata.org/entity/Q11297547,http://www.wikidata.org/entity/Q11325587,1965,,female organism
http://www.wikidata.org/entity/Q11342182,ミッキーダンス,,http://www.wikidata.org/entity/Q11317506,1996,2002,male organism
http://www.wikidata.org/entity/Q11342232,Midsummer Fair,,http://www.wikidata.org/entity/Q11316237,2009,,female organism
http://www.wikidata.org/entity/Q11342250,ミッドナイトベット,,http://www.wikidata.org/entity/Q5915750,1994,,male organism
http://www.wikidata.org/entity/Q11342269,ミツアキサイレンス,,http://www.wikidata.org/entity/Q11289550,1997,,male organism
http://www.wikidata.org/entity/Q11342270,ミツアキタービン,,http://www.wikidata.org/entity/Q11346555,2000,,male organism
http://www.wikidata.org/entity/Q11342279,ミツハタ,,http://www.wikidata.org/entity/Q11298824,1948,,male organism
http://www.wikidata.org/entity/Q11342340,Minagawa Manna,,http://www.wikidata.org/entity/Q7497845,1978,2007,male organism
http://www.wikidata.org/entity/Q11342345,Minami Homare,,http://www.wikidata.org/entity/Q11335651,1939,1962,male organism
http://www.wikidata.org/entity/Q11342350,Minardi,,http://www.wikidata.org/entity/Q11327513,1998,,male organism
http://www.wikidata.org/entity/Q11342460,Minoru,,http://www.wikidata.org/entity/Q11330399,1966,,male organism
http://www.wikidata.org/entity/Q11342486,ミハルオー,,http://www.wikidata.org/entity/Q11516006,1945,,male organism
http://www.wikidata.org/entity/Q11342488,ミハルカス,,http://www.wikidata.org/entity/Q11330399,1960,,male organism
http://www.wikidata.org/entity/Q11342501,Miho Shinzan,,http://www.wikidata.org/entity/Q7497845,1982,2014,male organism
http://www.wikidata.org/entity/Q11342502,Mihono Bourbon,,http://www.wikidata.org/entity/Q11340052,1989,2017,male organism
http://www.wikidata.org/entity/Q11342558,ミヤシロブルボン,,http://www.wikidata.org/entity/Q11342502,1995,,male organism
http://www.wikidata.org/entity/Q11342567,ミヤビペルセウス,,http://www.wikidata.org/entity/Q11328013,2000,,male organism
http://www.wikidata.org/entity/Q11342568,Miyabi Ranveli,,http://www.wikidata.org/entity/Q7096598,2003,,male organism
http://www.wikidata.org/entity/Q11342593,ミヤマポピー,http://www.wikidata.org/entity/Q11300536,http://www.wikidata.org/entity/Q11294631,1985,,female organism
http://www.wikidata.org/entity/Q11342767,Mira,,,,,female organism
http://www.wikidata.org/entity/Q11342787,ミラクルアドマイヤ,http://www.wikidata.org/entity/Q11328242,http://www.wikidata.org/entity/Q7821904,1995,,male organism
http://www.wikidata.org/entity/Q11342794,ミラクルタイム,,http://www.wikidata.org/entity/Q11308429,1995,,male organism
http://www.wikidata.org/entity/Q11342810,Miracle Legend,,http://www.wikidata.org/entity/Q11333106,2007,,female organism
http://www.wikidata.org/entity/Q11342871,ミリオンパラ,,,1968,,male organism
http://www.wikidata.org/entity/Q11342941,Mill George,,http://www.wikidata.org/entity/Q3314241,1975,,male organism
http://www.wikidata.org/entity/Q11342969,ミレニアムバイオ,,http://www.wikidata.org/entity/Q180387,1998,,male organism
http://www.wikidata.org/entity/Q11343003,Mincio,,http://www.wikidata.org/entity/Q11349955,1957,1979,male organism
http://www.wikidata.org/entity/Q11343068,ムガムチュウ,,http://www.wikidata.org/entity/Q7804636,1998,2011,male organism
http://www.wikidata.org/entity/Q11343087,ムサシボウホマレ,,http://www.wikidata.org/entity/Q11321754,1987,,male organism
http://www.wikidata.org/entity/Q11343116,Mutafaweq,http://www.wikidata.org/entity/Q62011351,http://www.wikidata.org/entity/Q11308429,1996,,male organism
http://www.wikidata.org/entity/Q11343121,ムッシュシェクル,,http://www.wikidata.org/entity/Q7301055,1988,,male organism
http://www.wikidata.org/entity/Q11343140,Mtoto,,http://www.wikidata.org/entity/Q5002109,1983,2011,male organism
http://www.wikidata.org/entity/Q11343230,ムーティエ,,,1958,,male organism
http://www.wikidata.org/entity/Q11343231,ムーテイイチ,,http://www.wikidata.org/entity/Q11343230,1968,,female organism
http://www.wikidata.org/entity/Q11343234,ムードインディゴ,,http://www.wikidata.org/entity/Q5215257,2005,,female organism
http://www.wikidata.org/entity/Q11343256,ムービースター,,http://www.wikidata.org/entity/Q11320008,1986,,male organism
http://www.wikidata.org/entity/Q11343308,Moonlit Girl,,,1992,,female organism
http://www.wikidata.org/entity/Q11343342,メイクマイウエー,,http://www.wikidata.org/entity/Q17224110,1973,,male organism
http://www.wikidata.org/entity/Q11343348,メイショウカイドウ,,http://www.wikidata.org/entity/Q11311410,1999,,male organism
http://www.wikidata.org/entity/Q11343349,メイショウオウドウ,,http://www.wikidata.org/entity/Q180387,1995,,male organism
http://www.wikidata.org/entity/Q11343350,Meisho Qualia,,http://www.wikidata.org/entity/Q11341616,2005,2012,male organism
http://www.wikidata.org/entity/Q11343351,Meisho Doto,,,1996,,male organism
http://www.wikidata.org/entity/Q11343352,メイショウトウコン,,http://www.wikidata.org/entity/Q6796863,2002,,male organism
http://www.wikidata.org/entity/Q11343353,メイショウバトラー,,http://www.wikidata.org/entity/Q11343355,2000,,female organism
http://www.wikidata.org/entity/Q11343354,メイショウベルーガ,,http://www.wikidata.org/entity/Q11334069,2005,,female organism
http://www.wikidata.org/entity/Q11343355,メイショウホムラ,,http://www.wikidata.org/entity/Q11335047,1988,,male organism
http://www.wikidata.org/entity/Q11343356,Meisho Bowler,,http://www.wikidata.org/entity/Q7676023,2001,,male organism
http://www.wikidata.org/entity/Q11343357,Meisho Mambo,,http://www.wikidata.org/entity/Q11311677,2010,,female organism
http://www.wikidata.org/entity/Q11343358,メイショウモトナリ,,,1994,,male organism
http://www.wikidata.org/entity/Q11343363,メイズイ,,http://www.wikidata.org/entity/Q11301477,1960,,male organism
http://www.wikidata.org/entity/Q11343365,メイセイオペラ,,http://www.wikidata.org/entity/Q11300297,1994,,male organism
http://www.wikidata.org/entity/Q11343368,メイヂヒカリ,,http://www.wikidata.org/entity/Q11298824,1952,,male organism
http://www.wikidata.org/entity/Q11343410,メイボール,,,1997,,female organism
http://www.wikidata.org/entity/Q11343421,メイワパッサー,,http://www.wikidata.org/entity/Q4983454,1975,,male organism
http://www.wikidata.org/entity/Q11343475,メガスターダム,,http://www.wikidata.org/entity/Q11324600,1999,,male organism
http://www.wikidata.org/entity/Q11343563,メグミダイオー,,,1995,2003,male organism
http://www.wikidata.org/entity/Q11343600,Mejiro Asama,,http://www.wikidata.org/entity/Q11329825,1966,,male organism
http://www.wikidata.org/entity/Q11343602,メジロアルダン,,http://www.wikidata.org/entity/Q11283590,1985,,male organism
http://www.wikidata.org/entity/Q11343603,メジロスイセイ,http://www.wikidata.org/entity/Q11283200,http://www.wikidata.org/entity/Q11325587,1968,,male organism
http://www.wikidata.org/entity/Q11343604,メジロアンタレス,,,1979,,male organism
http://www.wikidata.org/entity/Q11343606,メジロダーリング,,http://www.wikidata.org/entity/Q5602473,1996,2014,female organism
http://www.wikidata.org/entity/Q11343607,Mejiro Titan,http://www.wikidata.org/entity/Q11306983,http://www.wikidata.org/entity/Q11343600,1978,,male organism
http://www.wikidata.org/entity/Q11343608,メジロデュレン,,http://www.wikidata.org/entity/Q22007057,1983,2009,male organism
http://www.wikidata.org/entity/Q11343609,Mejiro Palmer,,,1987,,male organism
http://www.wikidata.org/entity/Q11343610,メジロドーベル,,http://www.wikidata.org/entity/Q11343621,1994,,female organism
http://www.wikidata.org/entity/Q11343611,メジロファラオ,,,1993,,male organism
http://www.wikidata.org/entity/Q11343612,メジロファントム,,,1975,2004,male organism
http://www.wikidata.org/entity/Q11343613,Mejiro Bright,,http://www.wikidata.org/entity/Q11343621,1994,,male organism
http://www.wikidata.org/entity/Q11343614,メジロベイシンガー,,http://www.wikidata.org/entity/Q11343621,2001,,female organism
http://www.wikidata.org/entity/Q11343615,メジロベイリー,,http://www.wikidata.org/entity/Q180387,1998,,male organism
http://www.wikidata.org/entity/Q11343616,メジロボサツ,,http://www.wikidata.org/entity/Q6904506,1963,,female organism
http://www.wikidata.org/entity/Q11343617,メジロマイヤー,,http://www.wikidata.org/entity/Q11304520,1999,,male organism
http://www.wikidata.org/entity/Q11343618,メジロマスキット,,http://www.wikidata.org/entity/Q11344265,1985,,female organism
http://www.wikidata.org/entity/Q11343619,メジロムサシ,,,1967,,male organism
http://www.wikidata.org/entity/Q11343620,メジロモンスニー,,http://www.wikidata.org/entity/Q11348445,1980,,male organism
http://www.wikidata.org/entity/Q11343621,Mejiro Ryan,,http://www.wikidata.org/entity/Q11285398,1987,2016,male organism
http://www.wikidata.org/entity/Q11343622,メジロラモーヌ,,http://www.wikidata.org/entity/Q11344265,1983,,female organism
http://www.wikidata.org/entity/Q11343623,メジロランバダ,,,1993,2013,female organism
http://www.wikidata.org/entity/Q11343624,メジロリベーラ,http://www.wikidata.org/entity/Q11343622,http://www.wikidata.org/entity/Q11308703,1990,,female organism
http://www.wikidata.org/entity/Q11343625,メジロワース,,http://www.wikidata.org/entity/Q11344265,1985,,male organism
http://www.wikidata.org/entity/Q11343901,メトロノース,,http://www.wikidata.org/entity/Q11284094,2006,,male organism
http://www.wikidata.org/entity/Q11344028,メリーナイス,,,1984,,male organism
http://www.wikidata.org/entity/Q11344070,メルシーアトラ,http://www.wikidata.org/entity/Q11340901,,1987,,male organism
http://www.wikidata.org/entity/Q11344071,メルシーエイタイム,,http://www.wikidata.org/entity/Q5096670,2002,2015,male organism
http://www.wikidata.org/entity/Q11344073,メルシーステージ,http://www.wikidata.org/entity/Q11340901,http://www.wikidata.org/entity/Q11312367,1991,,male organism
http://www.wikidata.org/entity/Q11344074,メルシータカオー,,http://www.wikidata.org/entity/Q11304531,1999,,male organism
http://www.wikidata.org/entity/Q11344076,メルシーモンサン,,http://www.wikidata.org/entity/Q17221619,2005,,male organism
http://www.wikidata.org/entity/Q11344190,Mendez,,http://www.wikidata.org/entity/Q15615760,1981,1995,male organism
http://www.wikidata.org/entity/Q11344265,Mogami,,http://www.wikidata.org/entity/Q3269685,1976,,male organism
http://www.wikidata.org/entity/Q11344324,Mossborough,,http://www.wikidata.org/entity/Q2305063,1947,,male organism
http://www.wikidata.org/entity/Q11344363,Motivator,,http://www.wikidata.org/entity/Q3322808,2002,,male organism
http://www.wikidata.org/entity/Q11344617,モリユウプリンス,,,1989,,male organism
http://www.wikidata.org/entity/Q11344636,モルフェデスペクタ,,http://www.wikidata.org/entity/Q5252233,1998,,male organism
http://www.wikidata.org/entity/Q11344695,モンスター,,,1995,,male organism
http://www.wikidata.org/entity/Q11344740,モンタサン,,http://www.wikidata.org/entity/Q6904506,1964,,male organism
http://www.wikidata.org/entity/Q11344757,モンテファスト,,http://www.wikidata.org/entity/Q11308892,1978,2010,male organism
http://www.wikidata.org/entity/Q11344758,モンテプリンス,,http://www.wikidata.org/entity/Q11308892,1977,2002,male organism
http://www.wikidata.org/entity/Q11344785,Montmartre,,http://www.wikidata.org/entity/Q3322808,2005,,male organism
http://www.wikidata.org/entity/Q11344960,ヤエノムテキ,,http://www.wikidata.org/entity/Q11345209,1985,2014,male organism
http://www.wikidata.org/entity/Q11345023,ヤシマナシヨナル,,http://www.wikidata.org/entity/Q11318040,1964,,male organism
http://www.wikidata.org/entity/Q11345024,ヤシマソブリン,,http://www.wikidata.org/entity/Q11342941,1991,,male organism
http://www.wikidata.org/entity/Q11345112,ヤマカツスズラン,,http://www.wikidata.org/entity/Q11309134,1997,2010,female organism
http://www.wikidata.org/entity/Q11345113,ヤマカブト,,http://www.wikidata.org/entity/Q11298824,1952,,female organism
http://www.wikidata.org/entity/Q11345173,ヤマトキヨウダイ,,http://www.wikidata.org/entity/Q11330399,1960,,male organism
http://www.wikidata.org/entity/Q11345186,ヤマトマリオン,,http://www.wikidata.org/entity/Q7096598,2003,,female organism
http://www.wikidata.org/entity/Q11345202,Yamanin Appeal,,http://www.wikidata.org/entity/Q11314922,1983,,male organism
http://www.wikidata.org/entity/Q11345203,ヤマニンアラバスタ,,http://www.wikidata.org/entity/Q5579708,2001,2013,female organism
http://www.wikidata.org/entity/Q11345204,ヤマニンウエーブ,,,1967,,male organism
http://www.wikidata.org/entity/Q11345205,ヤマニンキングリー,,http://www.wikidata.org/entity/Q11283071,2005,,male organism
http://www.wikidata.org/entity/Q11345206,ヤマニングローバル,,http://www.wikidata.org/entity/Q11342021,1987,2016,male organism
http://www.wikidata.org/entity/Q11345207,Yamanin Charade,,http://www.wikidata.org/entity/Q11345209,1983,,female organism
http://www.wikidata.org/entity/Q11345208,Yamanin Sucre,,http://www.wikidata.org/entity/Q11321082,2001,,female organism
http://www.wikidata.org/entity/Q11345209,Yamaninsky,,http://www.wikidata.org/entity/Q26798,1975,,male organism
http://www.wikidata.org/entity/Q11345210,ヤマニンセラフィム,http://www.wikidata.org/entity/Q11345214,http://www.wikidata.org/entity/Q180387,1999,,male organism
http://www.wikidata.org/entity/Q11345211,ヤマニンゼファー,,http://www.wikidata.org/entity/Q11324600,1988,2017,male organism
http://www.wikidata.org/entity/Q11345212,ヤマニンバイタル,,http://www.wikidata.org/entity/Q7529337,1990,2009,male organism
http://www.wikidata.org/entity/Q11345213,ヤマニンバリメラ,,,1971,,male organism
http://www.wikidata.org/entity/Q11345214,ヤマニンパラダイス,,http://www.wikidata.org/entity/Q1104509,1992,2018,female organism
http://www.wikidata.org/entity/Q11345215,Yamanin Merveilleux,,http://www.wikidata.org/entity/Q6810492,2002,,female organism
http://www.wikidata.org/entity/Q11345216,ヤマニンリスペクト,http://www.wikidata.org/entity/Q11345207,http://www.wikidata.org/entity/Q180387,1997,,male organism
http://www.wikidata.org/entity/Q11345221,ヤマノシラギク,,,1979,,female organism
http://www.wikidata.org/entity/Q11345223,ヤマノブリザード,,http://www.wikidata.org/entity/Q11315679,1999,,male organism
http://www.wikidata.org/entity/Q11345339,Yamapit,http://www.wikidata.org/entity/Q11297547,http://www.wikidata.org/entity/Q11315435,1964,1970,female organism
http://www.wikidata.org/entity/Q11345340,ヤマブキオー,,http://www.wikidata.org/entity/Q11329825,1970,,male organism
http://www.wikidata.org/entity/Q11345547,Yu Sensho,http://www.wikidata.org/entity/Q11345553,http://www.wikidata.org/entity/Q11346713,1992,,male organism
http://www.wikidata.org/entity/Q11345549,ユウタービスケット,,http://www.wikidata.org/entity/Q11289550,2004,,male organism
http://www.wikidata.org/entity/Q11345552,ユウフヨウホウ,http://www.wikidata.org/entity/Q11345553,http://www.wikidata.org/entity/Q11346713,1997,,male organism
http://www.wikidata.org/entity/Q11345553,Yu Miroku,,http://www.wikidata.org/entity/Q11294330,1983,2017,female organism
http://www.wikidata.org/entity/Q11345567,Yukino Sunrise,,http://www.wikidata.org/entity/Q11338026,1987,,female organism
http://www.wikidata.org/entity/Q11345568,ユキノビジン,,http://www.wikidata.org/entity/Q11304531,1990,2016,female organism
http://www.wikidata.org/entity/Q11345570,ユキノホマレ,,http://www.wikidata.org/entity/Q11342022,1999,,male organism
http://www.wikidata.org/entity/Q11345754,Ubiquitous,,http://www.wikidata.org/entity/Q11283071,2005,,male organism
http://www.wikidata.org/entity/Q11345782,ユメノシルシ,,http://www.wikidata.org/entity/Q11333106,2002,2009,male organism
http://www.wikidata.org/entity/Q11345788,ユメロマン,,http://www.wikidata.org/entity/Q3100542,2002,,male organism
http://www.wikidata.org/entity/Q11345916,ユーセイトップラン,,http://www.wikidata.org/entity/Q11342941,1993,,male organism
http://www.wikidata.org/entity/Q11345922,Utopia,,http://www.wikidata.org/entity/Q5472988,2000,,male organism
http://www.wikidata.org/entity/Q11345974,ユーワフォルテ,,http://www.wikidata.org/entity/Q11342941,1985,,male organism
http://www.wikidata.org/entity/Q11346360,Rising Flame,,,1947,1966,male organism
http://www.wikidata.org/entity/Q11346365,Rice Shower,,http://www.wikidata.org/entity/Q7301055,1989,,male organism
http://www.wikidata.org/entity/Q11346406,ライデンリーダー,,http://www.wikidata.org/entity/Q11351290,1992,2014,female organism
http://www.wikidata.org/entity/Q11346415,ライトカラー,,http://www.wikidata.org/entity/Q11345209,1986,,female organism
http://www.wikidata.org/entity/Q11346457,ライバコウハク,,,1979,,male organism
http://www.wikidata.org/entity/Q11346486,ライフタテヤマ,,http://www.wikidata.org/entity/Q5639650,1982,,male organism
http://www.wikidata.org/entity/Q11346555,ライブリマウント,,,1991,,male organism
http://www.wikidata.org/entity/Q11346589,Rhein Kraft,,http://www.wikidata.org/entity/Q11291418,2002,2006,female organism
http://www.wikidata.org/entity/Q11346652,ラガーブラック,,http://www.wikidata.org/entity/Q11312238,1985,,male organism
http://www.wikidata.org/entity/Q11346656,ラガーレグルス,,http://www.wikidata.org/entity/Q11304515,1997,,male organism
http://www.wikidata.org/entity/Q11346692,Rags to Riches,http://www.wikidata.org/entity/Q4898537,http://www.wikidata.org/entity/Q1968208,2004,,female organism
http://www.wikidata.org/entity/Q11346713,ラグビーボール,,http://www.wikidata.org/entity/Q7024658,1983,1997,male organism
http://www.wikidata.org/entity/Q11346734,Russian Roubles,,http://www.wikidata.org/entity/Q26798,1980,,male organism
http://www.wikidata.org/entity/Q11346962,Lath,http://www.wikidata.org/entity/Q11350175,http://www.wikidata.org/entity/Q629175,1732,,male organism
http://www.wikidata.org/entity/Q11346965,ラスカルスズカ,http://www.wikidata.org/entity/Q11351304,http://www.wikidata.org/entity/Q5152210,1996,,male organism
http://www.wikidata.org/entity/Q11347074,ラッキーゲラン,,http://www.wikidata.org/entity/Q11347077,1986,,male organism
http://www.wikidata.org/entity/Q11347077,Lucky Soverign,,http://www.wikidata.org/entity/Q26798,1974,,male organism
http://www.wikidata.org/entity/Q11347088,Lucky Ruler,http://www.wikidata.org/entity/Q11322357,,1974,,male organism
http://www.wikidata.org/entity/Q11347219,ラピッドオレンジ,http://www.wikidata.org/entity/Q11292937,http://www.wikidata.org/entity/Q5351060,2003,,female organism
http://www.wikidata.org/entity/Q11347221,ラピッドリーラン,,,2000,,female organism
http://www.wikidata.org/entity/Q11347243,ラファール,,,1968,,female organism
http://www.wikidata.org/entity/Q11347257,ラフオンテース,,,1977,,female organism
http://www.wikidata.org/entity/Q11347263,ラフドゥード,,http://www.wikidata.org/entity/Q7524216,2003,,female organism
http://www.wikidata.org/entity/Q11347322,ラブミーチャン,,http://www.wikidata.org/entity/Q11304297,2007,,female organism
http://www.wikidata.org/entity/Q11347361,Rabelais,http://www.wikidata.org/entity/Q55091107,http://www.wikidata.org/entity/Q280168,1900,,male organism
http://www.wikidata.org/entity/Q11347390,ラプソデー,,,1954,,male organism
http://www.wikidata.org/entity/Q11347395,La Prevoyante,,http://www.wikidata.org/entity/Q4983454,1970,,female organism
http://www.wikidata.org/entity/Q11347515,ランザローテ,,http://www.wikidata.org/entity/Q4693122,2003,,male organism
http://www.wikidata.org/entity/Q11347583,ランドヒリュウ,,http://www.wikidata.org/entity/Q11335047,1982,,male organism
http://www.wikidata.org/entity/Q11347584,Land Power,,,1995,2017,male organism
http://www.wikidata.org/entity/Q11347585,ランドプリンス,,http://www.wikidata.org/entity/Q11319254,1969,,male organism
http://www.wikidata.org/entity/Q11347603,ランニングゲイル,,http://www.wikidata.org/entity/Q11347607,1994,,male organism
http://www.wikidata.org/entity/Q11347607,ランニングフリー,,,1983,,male organism
http://www.wikidata.org/entity/Q11347615,ランフォザドリーム,,http://www.wikidata.org/entity/Q7301055,1994,,female organism
http://www.wikidata.org/entity/Q11347616,ランフォルセ,,http://www.wikidata.org/entity/Q7661156,2006,,male organism
http://www.wikidata.org/entity/Q11347633,ランヘランバ,,http://www.wikidata.org/entity/Q7676023,2003,,male organism
http://www.wikidata.org/entity/Q11347656,ラヴェリータ,,http://www.wikidata.org/entity/Q7882432,2006,,female organism
http://www.wikidata.org/entity/Q11347791,Lear Fan,,http://www.wikidata.org/entity/Q7351567,1981,2008,male organism
http://www.wikidata.org/entity/Q11347808,リアルインパクト,,http://www.wikidata.org/entity/Q730381,2008,,male organism
http://www.wikidata.org/entity/Q11347886,リキエイカン,,http://www.wikidata.org/entity/Q11325587,1966,2001,male organism
http://www.wikidata.org/entity/Q11347962,Lisadell,,http://www.wikidata.org/entity/Q11332888,1971,,female organism
http://www.wikidata.org/entity/Q11347998,リスターズスネイク,,,,,male organism
http://www.wikidata.org/entity/Q11348075,リターンエース,,http://www.wikidata.org/entity/Q11330652,1988,1999,male organism
http://www.wikidata.org/entity/Q11348118,リッキー,,,1998,,male organism
http://www.wikidata.org/entity/Q11348169,Literato,,http://www.wikidata.org/entity/Q11301313,2004,,male organism
http://www.wikidata.org/entity/Q11348191,Little Amapola,,http://www.wikidata.org/entity/Q4693122,2005,,female organism
http://www.wikidata.org/entity/Q11348258,リニアクイン,,,1974,,female organism
http://www.wikidata.org/entity/Q11348445,Remand,,,1965,,male organism
http://www.wikidata.org/entity/Q11348452,リミットレスビッド,,http://www.wikidata.org/entity/Q180387,1999,,male organism
http://www.wikidata.org/entity/Q11348494,リュウキコウ,,http://www.wikidata.org/entity/Q11348502,1974,,male organism
http://www.wikidata.org/entity/Q11348500,リュウズキ,,http://www.wikidata.org/entity/Q11294566,1964,,male organism
http://www.wikidata.org/entity/Q11348502,Ryu Pharos,,http://www.wikidata.org/entity/Q11330399,1963,,male organism
http://www.wikidata.org/entity/Q11348515,Luthier,,http://www.wikidata.org/entity/Q17361601,1965,1981,male organism
http://www.wikidata.org/entity/Q11348526,リユウフオーレル,,http://www.wikidata.org/entity/Q11330399,1959,,male organism
http://www.wikidata.org/entity/Q11348541,Reliable Man,,http://www.wikidata.org/entity/Q646830,2008,,male organism
http://www.wikidata.org/entity/Q11348580,リルダヴァル,,http://www.wikidata.org/entity/Q4693122,2007,,male organism
http://www.wikidata.org/entity/Q11348596,リワードウイング,,http://www.wikidata.org/entity/Q17222497,1982,2008,female organism
